hash-monomers,hash-monomers-replicate_structure,smiles_monomer,monomers,distribution,replicate_structure,smiles_polymer,mechanism
LVv372FoFY9xVd288vxpkh,cKxKB7TrjycALKiSjGo7Cg,NCCCCN.O=C(O)CCCCCCCCC(=O)O,"('NCCCCN', 'O=C(O)CCCCCCCCC(=O)O')",[],0,NCCCCNC(=O)CCCCCCCCC(=O)NCCCCNC(=O)CCCCCCCCC(=O)NCCCCNC(=O)CCCCCCCCC(=O)NCCCCNC(=O)CCCCCCCCC(=O)O,amide
LVv372FoFY9xVd288vxpkh,NsubimjPxut8DXrRmcdEwV,NCCCCN.O=C(O)CCCCCCCCC(=O)O,"('NCCCCN', 'O=C(O)CCCCCCCCC(=O)O')",[],1,NCCCCNC(=O)CCCCCCCCC(=O)NCCCCNC(=O)CCCCCCCCC(=O)NCCCCNC(=O)CCCCCCCCC(=O)NCCCCNC(=O)CCCCCCCCC(=O)O,amide
8DHfz2tpHm5E3sxu9bjSWf,BByCFNCxXRpjKLD27nHGGt,O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)Cl)cc3)s2)cc1.OCCCCCCCCCCCCO,"('O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)Cl)cc3)s2)cc1', 'OCCCCCCCCCCCCO')",[],0,O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)OCCCCCCCCCCCCOC(=O)c4ccc(-c5nnc(-c6ccc(C(=O)OCCCCCCCCCCCCOC(=O)c7ccc(-c8nnc(-c9ccc(C(=O)OCCCCCCCCCCCCOC(=O)c%10ccc(-c%11nnc(-c%12ccc(C(=O)OCCCCCCCCCCCCO)cc%12)s%11)cc%10)cc9)s8)cc7)cc6)s5)cc4)cc3)s2)cc1,ester
8DHfz2tpHm5E3sxu9bjSWf,hZHLzQz3w3BHQ7dLn4XZZk,O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)Cl)cc3)s2)cc1.OCCCCCCCCCCCCO,"('O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)Cl)cc3)s2)cc1', 'OCCCCCCCCCCCCO')",[],1,O=C(Cl)c1ccc(-c2nnc(-c3ccc(C(=O)OCCCCCCCCCCCCOC(=O)c4ccc(-c5nnc(-c6ccc(C(=O)OCCCCCCCCCCCCOC(=O)c7ccc(-c8nnc(-c9ccc(C(=O)OCCCCCCCCCCCCOC(=O)c%10ccc(-c%11nnc(-c%12ccc(C(=O)OCCCCCCCCCCCCO)cc%12)s%11)cc%10)cc9)s8)cc7)cc6)s5)cc4)cc3)s2)cc1,ester
EhM4KJUeCbdN2S6HM5MyF4,Rv6N62zmw39hGdnpzBajva,O=C(Cl)CCC(=O)Cl.O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,"('O=C(Cl)CCC(=O)Cl', 'O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12')",[],0,O=C(Cl)CCC(=O)O[C@H]1CO[C@@H]2[C@H](OC(=O)CCC(=O)O[C@@H]3CO[C@@H]4[C@@H](OC(=O)CCC(=O)O[C@@H]5CO[C@@H]6[C@@H](OC(=O)CCC(=O)O[C@H]7CO[C@@H]8[C@H](O)CO[C@H]78)CO[C@H]56)CO[C@H]34)CO[C@H]12,ester
EhM4KJUeCbdN2S6HM5MyF4,jhh3ZHgwRL7UWzXM92QBZe,O=C(Cl)CCC(=O)Cl.O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,"('O=C(Cl)CCC(=O)Cl', 'O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12')",[],1,O=C(Cl)CCC(=O)O[C@H]1CO[C@@H]2[C@H](OC(=O)CCC(=O)O[C@H]3CO[C@@H]4[C@H](OC(=O)CCC(=O)O[C@@H]5CO[C@@H]6[C@@H](OC(=O)CCC(=O)O[C@H]7CO[C@@H]8[C@H](O)CO[C@H]78)CO[C@H]56)CO[C@H]34)CO[C@H]12,ester
isTnoxRVJ6ReWSdHH2kdAa,HJBLAmH4NsLEW2Fyf9kxJq,O=C(O)CCSCCC(=O)O.OCCO,"('O=C(O)CCSCCC(=O)O', 'OCCO')",[],0,O=C(O)CCSCCC(=O)OCCOC(=O)CCSCCC(=O)OCCOC(=O)CCSCCC(=O)OCCOC(=O)CCSCCC(=O)OCCO,ester
isTnoxRVJ6ReWSdHH2kdAa,do8jhwrFwnsm6CwoZHjnAW,O=C(O)CCSCCC(=O)O.OCCO,"('O=C(O)CCSCCC(=O)O', 'OCCO')",[],1,O=C(O)CCSCCC(=O)OCCOC(=O)CCSCCC(=O)OCCOC(=O)CCSCCC(=O)OCCOC(=O)CCSCCC(=O)OCCO,ester
8Dw43fdgBXvdcTjb54jk83,gxLxhqMCTfX5muMok7ek4K,Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(N)cc2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5cccc(N6C(=O)c7ccc(C(=O)O)cc7C6=O)c5)cc4)cc3)cc1)C2=O,"('Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(N)cc2)cc1', 'O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5cccc(N6C(=O)c7ccc(C(=O)O)cc7C6=O)c5)cc4)cc3)cc1)C2=O')",[],0,Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(Oc5ccc(-c6ccc(Oc7ccc(N8C(=O)c9ccc(C(=O)Nc%10ccc(Oc%11ccccc%11-c%11ccccc%11Oc%11ccc(NC(=O)c%12ccc%13c(c%12)C(=O)N(c%12ccc(Oc%14ccc(-c%15ccc(Oc%16cccc(N%17C(=O)c%18ccc(C(=O)Nc%19ccc(Oc%20ccccc%20-c%20ccccc%20Oc%20ccc(NC(=O)c%21ccc%22c(c%21)C(=O)N(c%21ccc(Oc%23ccc(-c%24ccc(Oc%25cccc(N%26C(=O)c%27ccc(C(=O)Nc%28ccc(Oc%29ccccc%29-c%29ccccc%29Oc%29ccc(NC(=O)c%30ccc%31c(c%30)C(=O)N(c%30ccc(Oc%32ccc(-c%33ccc(Oc%34cccc(N%35C(=O)c%36ccc(C(=O)O)cc%36C%35=O)c%34)cc%33)cc%32)cc%30)C%31=O)cc%29)cc%28)cc%27C%26=O)c%25)cc%24)cc%23)cc%21)C%22=O)cc%20)cc%19)cc%18C%17=O)c%16)cc%15)cc%14)cc%12)C%13=O)cc%11)cc%10)cc9C8=O)cc7)cc6)cc5)c3)C4=O)cc2)cc1,amide
8Dw43fdgBXvdcTjb54jk83,HRYxHyEyg87A95446mC6Kv,Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(N)cc2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5cccc(N6C(=O)c7ccc(C(=O)O)cc7C6=O)c5)cc4)cc3)cc1)C2=O,"('Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(N)cc2)cc1', 'O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5cccc(N6C(=O)c7ccc(C(=O)O)cc7C6=O)c5)cc4)cc3)cc1)C2=O')",[],1,Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7cccc(N8C(=O)c9ccc(C(=O)Nc%10ccc(Oc%11ccccc%11-c%11ccccc%11Oc%11ccc(NC(=O)c%12ccc%13c(c%12)C(=O)N(c%12ccc(Oc%14ccc(-c%15ccc(Oc%16cccc(N%17C(=O)c%18ccc(C(=O)Nc%19ccc(Oc%20ccccc%20-c%20ccccc%20Oc%20ccc(NC(=O)c%21ccc%22c(c%21)C(=O)N(c%21cccc(Oc%23ccc(-c%24ccc(Oc%25ccc(N%26C(=O)c%27ccc(C(=O)Nc%28ccc(Oc%29ccccc%29-c%29ccccc%29Oc%29ccc(NC(=O)c%30ccc%31c(c%30)C(=O)N(c%30cccc(Oc%32ccc(-c%33ccc(Oc%34ccc(N%35C(=O)c%36ccc(C(=O)O)cc%36C%35=O)cc%34)cc%33)cc%32)c%30)C%31=O)cc%29)cc%28)cc%27C%26=O)cc%25)cc%24)cc%23)c%21)C%22=O)cc%20)cc%19)cc%18C%17=O)c%16)cc%15)cc%14)cc%12)C%13=O)cc%11)cc%10)cc9C8=O)c7)cc6)cc5)cc3)C4=O)cc2)cc1,amide
RPNvvt7vegVoEs95oWgDGd,CutZkqwU3yRgiC3R3i2QTD,O=C(O)c1ccc(C=Cc2ccc(C(=O)O)cc2)cc1.OCCCCCCCCCCO,"('O=C(O)c1ccc(C=Cc2ccc(C(=O)O)cc2)cc1', 'OCCCCCCCCCCO')",[],0,O=C(O)c1ccc(C=Cc2ccc(C(=O)OCCCCCCCCCCOC(=O)c3ccc(C=Cc4ccc(C(=O)OCCCCCCCCCCOC(=O)c5ccc(C=Cc6ccc(C(=O)OCCCCCCCCCCOC(=O)c7ccc(C=Cc8ccc(C(=O)OCCCCCCCCCCO)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,ester
RPNvvt7vegVoEs95oWgDGd,fFNmZwkVq9yxZMBdAh8Z8C,O=C(O)c1ccc(C=Cc2ccc(C(=O)O)cc2)cc1.OCCCCCCCCCCO,"('O=C(O)c1ccc(C=Cc2ccc(C(=O)O)cc2)cc1', 'OCCCCCCCCCCO')",[],1,O=C(O)c1ccc(C=Cc2ccc(C(=O)OCCCCCCCCCCOC(=O)c3ccc(C=Cc4ccc(C(=O)OCCCCCCCCCCOC(=O)c5ccc(C=Cc6ccc(C(=O)OCCCCCCCCCCOC(=O)c7ccc(C=Cc8ccc(C(=O)OCCCCCCCCCCO)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,ester
3A9aFWRCC8Eq84ECU9tkva,9RSVXjP5P5t23Vi4pmseGv,O=C(O)CCC(=O)O.OCCCO,"('O=C(O)CCC(=O)O', 'OCCCO')",[],0,O=C(O)CCC(=O)OCCCOC(=O)CCC(=O)OCCCOC(=O)CCC(=O)OCCCOC(=O)CCC(=O)OCCCO,ester
3A9aFWRCC8Eq84ECU9tkva,hoBcxvAhwBSEwDF55QFJm6,O=C(O)CCC(=O)O.OCCCO,"('O=C(O)CCC(=O)O', 'OCCCO')",[],1,O=C(O)CCC(=O)OCCCOC(=O)CCC(=O)OCCCOC(=O)CCC(=O)OCCCOC(=O)CCC(=O)OCCCO,ester
J2JYVbbt9t4RxyJ9nJc8Bc,BahQiLF9KR9RdXXLoZAU3k,O=C(O)c1ccc(C(=O)O)o1.OCCO,"('O=C(O)c1ccc(C(=O)O)o1', 'OCCO')",[],0,O=C(O)c1ccc(C(=O)OCCOC(=O)c2ccc(C(=O)OCCOC(=O)c3ccc(C(=O)OCCOC(=O)c4ccc(C(=O)OCCO)o4)o3)o2)o1,ester
J2JYVbbt9t4RxyJ9nJc8Bc,VHCd3LFwSmU3bfVwn9m6z2,O=C(O)c1ccc(C(=O)O)o1.OCCO,"('O=C(O)c1ccc(C(=O)O)o1', 'OCCO')",[],1,O=C(O)c1ccc(C(=O)OCCOC(=O)c2ccc(C(=O)OCCOC(=O)c3ccc(C(=O)OCCOC(=O)c4ccc(C(=O)OCCO)o4)o3)o2)o1,ester
SY35Swe9fuwRWibh3s3o3u,JaM9HyLYMTEExPPWJnAFSv,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(Oc%10ccc(N%11C(=O)c%12ccc(C(=O)O)cc%12C%11=O)cc%10C(F)(F)F)cc9)c(C(F)(F)F)c7)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,"('Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1', 'O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(Oc%10ccc(N%11C(=O)c%12ccc(C(=O)O)cc%12C%11=O)cc%10C(F)(F)F)cc9)c(C(F)(F)F)c7)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O')",[],0,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(Oc8ccc(N9C(=O)c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(c%11ccc(Oc%13ccc(Oc%14ccc(N%15C(=O)c%16ccc(C(=O)Nc%17ccc(Oc%18ccc(C(c%19ccc(Oc%20ccc(NC(=O)c%21ccc%22c(c%21)C(=O)N(c%21ccc(Oc%23ccc(Oc%24ccc(N%25C(=O)c%26ccc(Oc%27ccc%28c(c%27)C(=O)N(c%27ccc(Oc%29ccc(Oc%30ccc(N%31C(=O)c%32ccc(C(=O)Nc%33ccc(Oc%34ccc(C(c%35ccc(Oc%36ccc(NC(=O)c%37ccc%38c(c%37)C(=O)N(c%37ccc(Oc%39ccc(Oc%40ccc(N%41C(=O)c%42ccc(Oc%43ccc%44c(c%43)C(=O)N(c%43ccc(Oc%45ccc(Oc%46ccc(N%47C(=O)c%48ccc(C(=O)Nc%49ccc(Oc%50ccc(C(c%51ccc(Oc%52ccc(NC(=O)c%53ccc%54c(c%53)C(=O)N(c%53ccc(Oc%55ccc(Oc%56ccc(N%57C(=O)c%58ccc(Oc%59ccc%60c(c%59)C(=O)N(c%59ccc(Oc%61ccc(Oc%62ccc(N%63C(=O)c%64ccc(C(=O)O)cc%64C%63=O)cc%62C(F)(F)F)cc%61)c(C(F)(F)F)c%59)C%60=O)cc%58C%57=O)cc%56C(F)(F)F)cc%55)c(C(F)(F)F)c%53)C%54=O)cc%52)cc%51)(C(F)(F)F)C(F)(F)F)cc%50)cc%49)cc%48C%47=O)cc%46C(F)(F)F)cc%45)c(C(F)(F)F)c%43)C%44=O)cc%42C%41=O)cc%40C(F)(F)F)cc%39)c(C(F)(F)F)c%37)C%38=O)cc%36)cc%35)(C(F)(F)F)C(F)(F)F)cc%34)cc%33)cc%32C%31=O)cc%30C(F)(F)F)cc%29)c(C(F)(F)F)c%27)C%28=O)cc%26C%25=O)cc%24C(F)(F)F)cc%23)c(C(F)(F)F)c%21)C%22=O)cc%20)cc%19)(C(F)(F)F)C(F)(F)F)cc%18)cc%17)cc%16C%15=O)cc%14C(F)(F)F)cc%13)c(C(F)(F)F)c%11)C%12=O)cc%10C9=O)cc8C(F)(F)F)cc7)c(C(F)(F)F)c5)C6=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,amide
SY35Swe9fuwRWibh3s3o3u,cGPLNAwjraXckzfRBexWpz,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(Oc%10ccc(N%11C(=O)c%12ccc(C(=O)O)cc%12C%11=O)cc%10C(F)(F)F)cc9)c(C(F)(F)F)c7)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,"('Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1', 'O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(Oc%10ccc(N%11C(=O)c%12ccc(C(=O)O)cc%12C%11=O)cc%10C(F)(F)F)cc9)c(C(F)(F)F)c7)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O')",[],1,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(Oc8ccc(N9C(=O)c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(c%11ccc(Oc%13ccc(Oc%14ccc(N%15C(=O)c%16ccc(C(=O)Nc%17ccc(Oc%18ccc(C(c%19ccc(Oc%20ccc(NC(=O)c%21ccc%22c(c%21)C(=O)N(c%21ccc(Oc%23ccc(Oc%24ccc(N%25C(=O)c%26ccc(Oc%27ccc%28c(c%27)C(=O)N(c%27ccc(Oc%29ccc(Oc%30ccc(N%31C(=O)c%32ccc(C(=O)Nc%33ccc(Oc%34ccc(C(c%35ccc(Oc%36ccc(NC(=O)c%37ccc%38c(c%37)C(=O)N(c%37ccc(Oc%39ccc(Oc%40ccc(N%41C(=O)c%42ccc(Oc%43ccc%44c(c%43)C(=O)N(c%43ccc(Oc%45ccc(Oc%46ccc(N%47C(=O)c%48ccc(C(=O)Nc%49ccc(Oc%50ccc(C(c%51ccc(Oc%52ccc(NC(=O)c%53ccc%54c(c%53)C(=O)N(c%53ccc(Oc%55ccc(Oc%56ccc(N%57C(=O)c%58ccc(Oc%59ccc%60c(c%59)C(=O)N(c%59ccc(Oc%61ccc(Oc%62ccc(N%63C(=O)c%64ccc(C(=O)O)cc%64C%63=O)cc%62C(F)(F)F)cc%61)c(C(F)(F)F)c%59)C%60=O)cc%58C%57=O)cc%56C(F)(F)F)cc%55)c(C(F)(F)F)c%53)C%54=O)cc%52)cc%51)(C(F)(F)F)C(F)(F)F)cc%50)cc%49)cc%48C%47=O)cc%46C(F)(F)F)cc%45)c(C(F)(F)F)c%43)C%44=O)cc%42C%41=O)cc%40C(F)(F)F)cc%39)c(C(F)(F)F)c%37)C%38=O)cc%36)cc%35)(C(F)(F)F)C(F)(F)F)cc%34)cc%33)cc%32C%31=O)cc%30C(F)(F)F)cc%29)c(C(F)(F)F)c%27)C%28=O)cc%26C%25=O)cc%24C(F)(F)F)cc%23)c(C(F)(F)F)c%21)C%22=O)cc%20)cc%19)(C(F)(F)F)C(F)(F)F)cc%18)cc%17)cc%16C%15=O)cc%14C(F)(F)F)cc%13)c(C(F)(F)F)c%11)C%12=O)cc%10C9=O)cc8C(F)(F)F)cc7)c(C(F)(F)F)c5)C6=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,amide
GzCX7TGRHvz46eNsXRwPTa,aLZmFKPHacuf5vGVCN5bCB,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)c3ccccc23)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)O)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,"('Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)c3ccccc23)cc1', 'O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)O)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O')",[],0,Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(C(c7ccc(Oc8ccc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc(Oc%13ccc(NC(=O)c%14ccc%15c(c%14)C(=O)N(c%14ccc(Oc%16ccc(C(c%17ccc(Oc%18ccc(N%19C(=O)c%20ccc(C(=O)Nc%21ccc(Oc%22ccc(Oc%23ccc(NC(=O)c%24ccc%25c(c%24)C(=O)N(c%24ccc(Oc%26ccc(C(c%27ccc(Oc%28ccc(N%29C(=O)c%30ccc(C(=O)Nc%31ccc(Oc%32ccc(Oc%33ccc(NC(=O)c%34ccc%35c(c%34)C(=O)N(c%34ccc(Oc%36ccc(C(c%37ccc(Oc%38ccc(N%39C(=O)c%40ccc(C(=O)O)cc%40C%39=O)cc%38)cc%37)(C(F)(F)F)C(F)(F)F)cc%36)cc%34)C%35=O)cc%33)c%33ccccc%32%33)cc%31)cc%30C%29=O)cc%28)cc%27)(C(F)(F)F)C(F)(F)F)cc%26)cc%24)C%25=O)cc%23)c%23ccccc%22%23)cc%21)cc%20C%19=O)cc%18)cc%17)(C(F)(F)F)C(F)(F)F)cc%16)cc%14)C%15=O)cc%13)c%13ccccc%12%13)cc%11)cc%10C9=O)cc8)cc7)(C(F)(F)F)C(F)(F)F)cc6)cc4)C5=O)cc3)c3ccccc23)cc1,amide
GzCX7TGRHvz46eNsXRwPTa,RCeKx54sktgsDYZNVYXp2C,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)c3ccccc23)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)O)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,"('Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)c3ccccc23)cc1', 'O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)O)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O')",[],1,Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(C(c7ccc(Oc8ccc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc(Oc%13ccc(NC(=O)c%14ccc%15c(c%14)C(=O)N(c%14ccc(Oc%16ccc(C(c%17ccc(Oc%18ccc(N%19C(=O)c%20ccc(C(=O)Nc%21ccc(Oc%22ccc(Oc%23ccc(NC(=O)c%24ccc%25c(c%24)C(=O)N(c%24ccc(Oc%26ccc(C(c%27ccc(Oc%28ccc(N%29C(=O)c%30ccc(C(=O)Nc%31ccc(Oc%32ccc(Oc%33ccc(NC(=O)c%34ccc%35c(c%34)C(=O)N(c%34ccc(Oc%36ccc(C(c%37ccc(Oc%38ccc(N%39C(=O)c%40ccc(C(=O)O)cc%40C%39=O)cc%38)cc%37)(C(F)(F)F)C(F)(F)F)cc%36)cc%34)C%35=O)cc%33)c%33ccccc%32%33)cc%31)cc%30C%29=O)cc%28)cc%27)(C(F)(F)F)C(F)(F)F)cc%26)cc%24)C%25=O)cc%23)c%23ccccc%22%23)cc%21)cc%20C%19=O)cc%18)cc%17)(C(F)(F)F)C(F)(F)F)cc%16)cc%14)C%15=O)cc%13)c%13ccccc%12%13)cc%11)cc%10C9=O)cc8)cc7)(C(F)(F)F)C(F)(F)F)cc6)cc4)C5=O)cc3)c3ccccc23)cc1,amide
cdQcTNnwsqfcNEFGMXmass,WdcwgsZxEE4jRK87HpKxVq,O=C(O)CCC(=O)O.OCCOCCOCCO,"('O=C(O)CCC(=O)O', 'OCCOCCOCCO')",[],0,O=C(O)CCC(=O)OCCOCCOCCOC(=O)CCC(=O)OCCOCCOCCOC(=O)CCC(=O)OCCOCCOCCOC(=O)CCC(=O)OCCOCCOCCO,ester
cdQcTNnwsqfcNEFGMXmass,7aUdMN2ZCZ7468ndTyj2MZ,O=C(O)CCC(=O)O.OCCOCCOCCO,"('O=C(O)CCC(=O)O', 'OCCOCCOCCO')",[],1,O=C(O)CCC(=O)OCCOCCOCCOC(=O)CCC(=O)OCCOCCOCCOC(=O)CCC(=O)OCCOCCOCCOC(=O)CCC(=O)OCCOCCOCCO,ester
UzSUJbtvHu3pW5vaXQo28d,S86V8wyRBgS9NQj5yMhCrU,Nc1cccc(N)c1.O=C(O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(C(=O)O)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,"('Nc1cccc(N)c1', 'O=C(O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(C(=O)O)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1')",[],0,Nc1cccc(NC(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(C(=O)Nc7cccc(NC(=O)c8ccc(Oc9ccc(C%10(c%11ccc(Oc%12ccc(C(=O)Nc%13cccc(NC(=O)c%14ccc(Oc%15ccc(C%16(c%17ccc(Oc%18ccc(C(=O)Nc%19cccc(NC(=O)c%20ccc(Oc%21ccc(C%22(c%23ccc(Oc%24ccc(C(=O)O)cc%24)cc%23)c%23ccccc%23Oc%23ccccc%23%22)cc%21)cc%20)c%19)cc%18)cc%17)c%17ccccc%17Oc%17ccccc%17%16)cc%15)cc%14)c%13)cc%12)cc%11)c%11ccccc%11Oc%11ccccc%11%10)cc9)cc8)c7)cc6)cc5)c5ccccc5Oc5ccccc54)cc3)cc2)c1,amide
UzSUJbtvHu3pW5vaXQo28d,kMerDPJCiQg68K2RPKK3mU,Nc1cccc(N)c1.O=C(O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(C(=O)O)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,"('Nc1cccc(N)c1', 'O=C(O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(C(=O)O)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1')",[],1,Nc1cccc(NC(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(C(=O)Nc7cccc(NC(=O)c8ccc(Oc9ccc(C%10(c%11ccc(Oc%12ccc(C(=O)Nc%13cccc(NC(=O)c%14ccc(Oc%15ccc(C%16(c%17ccc(Oc%18ccc(C(=O)Nc%19cccc(NC(=O)c%20ccc(Oc%21ccc(C%22(c%23ccc(Oc%24ccc(C(=O)O)cc%24)cc%23)c%23ccccc%23Oc%23ccccc%23%22)cc%21)cc%20)c%19)cc%18)cc%17)c%17ccccc%17Oc%17ccccc%17%16)cc%15)cc%14)c%13)cc%12)cc%11)c%11ccccc%11Oc%11ccccc%11%10)cc9)cc8)c7)cc6)cc5)c5ccccc5Oc5ccccc54)cc3)cc2)c1,amide
